censusid,blockid,blockgroupname,total_population_edu,high_school_diploma,ged_credential,bachelors_degree,masters_degree,professional_degree,doctorate_degree,high_school_diploma_rate,ged_credential_rate,bachelors_degree_rate,masters_degree_rate,professional_degree_rate,doctorate_degree_rate,total_population_employ,labor_force_total,civilian_labor_force,employed_labor_force,unemployed_labor_force,armed_forces_labor_force,not_labor_force_total,labor_force_rate,civilian_labor_rate,employed_labor_rate,unemployed_labor_rate,armed_forces_labor_rate,not_labor_force_rate,total_population_income,income_less_10k,income_10k_15k,income_15k_20k,income_20k_25k,income_25k_30k,income_30k_35k,income_35k_40k,income_40k_45k,income_45k_50k,income_50k_60k,income_60k_75k,income_75k_100k,income_100k_125k,income_125k_150k,income_150k_200k,income_200k_more,median_earnings_total,median_earnings_male,median_earnings_male_fulltime,median_earnings_male_other,median_earnings_female,median_earnings_female_fulltime,median_earnings_female_other,total_households_poverty,below_poverty,below_poverty_family,below_poverty_family_married,below_poverty_family_other,below_poverty_family_other_male_no_spouse,below_poverty_family_other_female_no_spouse,below_poverty_nonfamily,below_poverty_nonfamily_male,below_poverty_nonfamily_female,above_poverty,above_poverty_family,above_poverty_family_married,above_poverty_family_other,above_poverty_family_other_male_no_spouse,above_poverty_family_other_female_no_spouse,above_poverty_nonfamily,above_poverty_nonfamily_male,above_poverty_nonfamily_female,below_poverty_rate,below_poverty_family_rate,below_poverty_family_married_rate,below_poverty_family_other_rate,below_poverty_family_other_male_no_spouse_rate,below_poverty_family_other_female_no_spouse_rate,below_poverty_nonfamily_rate,below_poverty_nonfamily_male_rate,below_poverty_nonfamily_female_rate,above_poverty_rate,above_poverty_family_rate,above_poverty_family_married_rate,above_poverty_family_other_rate,above_poverty_family_other_male_no_spouse_rate,above_poverty_family_other_female_no_spouse_rate,above_poverty_nonfamily_rate,above_poverty_nonfamily_male_rate,above_poverty_nonfamily_female_rate,total_population_assist,with_assistance,without_assistance,with_assistance_rate,without_assistance_rate
1500000US721355105023,721355105023,"Block Group 3, Census Tract 5105.02, Toa Alta Municipio, Puerto Rico",594,58,0,182,20,0,0,0.0976430976430976,0,0.306397306397306,0.0336700336700337,0,0,786,558,558,538,20,0,228,0.709923664122137,0.709923664122137,0.684478371501272,0.0254452926208651,0,0.290076335877863,240,0,0,8,11,60,0,31,7,0,10,34,52,9,18,0,0,20833,21912,25476,,18721,25375,6850,325,47,0,0,0,0,0,47,0,47,278,240,174,66,18,48,38,19,19,0.144615384615385,0,0,0,0,0,0.144615384615385,0,0.144615384615385,0.855384615384615,0.738461538461539,0.535384615384615,0.203076923076923,0.0553846153846154,0.147692307692308,0.116923076923077,0.0584615384615385,0.0584615384615385,325,54,271,0.166153846153846,0.833846153846154
1500000US721355105031,721355105031,"Block Group 1, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico",881,169,0,325,19,0,0,0.191827468785471,0,0.368898978433598,0.021566401816118,0,0,1045,545,545,500,45,0,500,0.521531100478469,0.521531100478469,0.478468899521531,0.0430622009569378,0,0.478468899521531,280,0,31,16,13,0,0,20,58,0,75,0,50,17,0,0,0,22014,21293,26397,6883,22242,,,397,123,47,28,19,0,19,76,0,76,274,233,214,19,0,19,41,41,0,0.309823677581864,0.118387909319899,0.0705289672544081,0.0478589420654912,0,0.0478589420654912,0.191435768261965,0,0.191435768261965,0.690176322418136,0.586901763224181,0.53904282115869,0.0478589420654912,0,0.0478589420654912,0.103274559193955,0.103274559193955,0,397,115,282,0.289672544080605,0.710327455919396
1500000US721355105032,721355105032,"Block Group 2, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico",1909,307,17,903,108,19,35,0.160817181770561,0.00890518596123625,0.473022524882137,0.0565741225772656,0.00995285489785228,0.0183342063907805,2494,1629,1629,1571,58,0,865,0.653167602245389,0.653167602245389,0.629911788291901,0.0232558139534884,0,0.346832397754611,843,143,0,97,20,54,0,44,50,26,62,140,44,65,72,0,26,21977,21474,25882,5257,22901,28315,9427,948,233,197,79,118,18,100,36,0,36,715,646,484,162,44,118,69,17,52,0.2457805907173,0.207805907172996,0.0833333333333333,0.124472573839662,0.0189873417721519,0.105485232067511,0.0379746835443038,0,0.0379746835443038,0.7542194092827,0.681434599156118,0.510548523206751,0.170886075949367,0.0464135021097046,0.124472573839662,0.0727848101265823,0.0179324894514768,0.0548523206751055,948,246,702,0.259493670886076,0.740506329113924
1500000US721355105033,721355105033,"Block Group 3, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico",2369,349,31,469,288,0,25,0.147319544111439,0.0130856901646264,0.197973828619671,0.121570282819755,0,0.0105529759392149,2982,1662,1662,1474,188,0,1320,0.557344064386318,0.557344064386318,0.494299128101945,0.0630449362843729,0,0.442655935613682,855,14,27,62,50,101,136,31,32,0,43,91,174,69,0,0,25,24842,26411,26804,,24363,27557,,1040,127,91,78,13,0,13,36,0,36,913,764,454,310,95,215,149,32,117,0.122115384615385,0.0875,0.075,0.0125,0,0.0125,0.0346153846153846,0,0.0346153846153846,0.877884615384615,0.734615384615385,0.436538461538462,0.298076923076923,0.0913461538461538,0.206730769230769,0.143269230769231,0.0307692307692308,0.1125,1040,182,858,0.175,0.825
1500000US721355105034,721355105034,"Block Group 4, Census Tract 5105.03, Toa Alta Municipio, Puerto Rico",974,222,74,179,0,65,0,0.227926078028747,0.0759753593429158,0.183778234086242,0,0.066735112936345,0,1081,558,558,455,103,0,523,0.516188714153562,0.516188714153562,0.420906567992599,0.0952821461609621,0,0.483811285846439,259,17,0,0,41,24,39,0,0,0,61,29,48,0,0,0,0,18667,14436,14613,,29375,32847,6875,356,114,17,0,17,0,17,97,71,26,242,242,183,59,0,59,0,0,0,0.320224719101124,0.047752808988764,0,0.047752808988764,0,0.047752808988764,0.27247191011236,0.199438202247191,0.0730337078651685,0.679775280898876,0.679775280898876,0.514044943820225,0.165730337078652,0,0.165730337078652,0,0,0,356,115,241,0.323033707865169,0.676966292134832
1500000US721355105041,721355105041,"Block Group 1, Census Tract 5105.04, Toa Alta Municipio, Puerto Rico",2762,273,47,1000,112,34,56,0.0988414192614048,0.0170166545981173,0.362056480811007,0.0405503258508327,0.0123099203475742,0.0202751629254164,3499,2107,2107,1924,183,0,1392,0.602172049156902,0.602172049156902,0.549871391826236,0.0523006573306659,0,0.397827950843098,1115,46,58,107,122,136,77,80,70,48,67,92,64,64,28,36,20,20815,20931,26756,9141,20744,23542,7313,1225,304,260,150,110,15,95,44,10,34,921,855,527,328,46,282,66,0,66,0.248163265306122,0.212244897959184,0.122448979591837,0.0897959183673469,0.0122448979591837,0.0775510204081633,0.0359183673469388,0.00816326530612245,0.0277551020408163,0.751836734693878,0.697959183673469,0.430204081632653,0.267755102040816,0.0375510204081633,0.230204081632653,0.0538775510204082,0,0.0538775510204082,1225,203,1022,0.165714285714286,0.834285714285714
1500000US721355105042,721355105042,"Block Group 2, Census Tract 5105.04, Toa Alta Municipio, Puerto Rico",610,149,10,117,47,8,0,0.244262295081967,0.0163934426229508,0.191803278688525,0.0770491803278689,0.0131147540983607,0,805,372,372,372,0,0,433,0.462111801242236,0.462111801242236,0.462111801242236,0,0,0.537888198757764,229,19,0,25,30,9,18,0,24,9,29,66,0,0,0,0,0,16221,22386,30625,7583,14958,17227,9300,337,76,44,44,0,0,0,32,0,32,261,185,146,39,9,30,76,21,55,0.225519287833828,0.130563798219585,0.130563798219585,0,0,0,0.0949554896142433,0,0.0949554896142433,0.774480712166172,0.548961424332344,0.433234421364985,0.115727002967359,0.0267062314540059,0.0890207715133531,0.225519287833828,0.0623145400593472,0.163204747774481,337,58,279,0.172106824925816,0.827893175074184
1500000US721355105051,721355105051,"Block Group 1, Census Tract 5105.05, Toa Alta Municipio, Puerto Rico",1445,219,0,623,94,17,0,0.151557093425606,0,0.431141868512111,0.0650519031141869,0.0117647058823529,0,1694,958,958,908,50,0,736,0.565525383707202,0.565525383707202,0.536009445100354,0.0295159386068477,0,0.434474616292798,542,8,33,54,61,26,11,47,22,8,25,30,78,65,0,54,20,29191,34063,38884,,25139,31335,,647,111,74,41,33,0,33,37,21,16,536,468,340,128,19,109,68,27,41,0.171561051004637,0.114374034003091,0.0633693972179289,0.0510046367851623,0,0.0510046367851623,0.0571870170015456,0.0324574961360124,0.0247295208655332,0.828438948995363,0.723338485316847,0.525502318392581,0.197836166924266,0.0293663060278207,0.168469860896445,0.105100463678516,0.0417310664605873,0.0633693972179289,647,56,591,0.0865533230293663,0.913446676970634
1500000US721355105052,721355105052,"Block Group 2, Census Tract 5105.05, Toa Alta Municipio, Puerto Rico",994,287,21,161,11,29,0,0.288732394366197,0.0211267605633803,0.161971830985916,0.0110663983903421,0.0291750503018109,0,1295,588,588,522,66,0,707,0.454054054054054,0.454054054054054,0.403088803088803,0.050965250965251,0,0.545945945945946,341,61,53,83,15,43,0,20,0,0,0,21,36,0,0,0,9,17341,,27204,5750,19338,23850,,470,221,174,52,122,24,98,47,22,25,249,167,124,43,16,27,82,71,11,0.470212765957447,0.370212765957447,0.11063829787234,0.259574468085106,0.051063829787234,0.208510638297872,0.1,0.0468085106382979,0.0531914893617021,0.529787234042553,0.35531914893617,0.263829787234043,0.0914893617021277,0.0340425531914894,0.0574468085106383,0.174468085106383,0.151063829787234,0.0234042553191489,470,123,347,0.261702127659575,0.738297872340426
1500000US721355106011,721355106011,"Block Group 1, Census Tract 5106.01, Toa Alta Municipio, Puerto Rico",3841,1029,11,815,330,17,23,0.267898984639417,0.00286383754230669,0.212184326998178,0.0859151262692007,0.00442593074720125,0.00598802395209581,4661,2379,2379,2136,243,0,2282,0.510405492383609,0.510405492383609,0.458270757348209,0.0521347350354001,0,0.489594507616391,1325,136,30,68,83,71,78,115,49,122,172,85,139,82,49,46,0,23712,27112,29897,,21746,21697,35486,1568,388,296,172,124,0,124,92,78,14,1180,1029,852,177,39,138,151,58,93,0.247448979591837,0.188775510204082,0.10969387755102,0.0790816326530612,0,0.0790816326530612,0.0586734693877551,0.0497448979591837,0.00892857142857143,0.752551020408163,0.65625,0.543367346938776,0.112882653061225,0.0248724489795918,0.0880102040816327,0.0963010204081633,0.0369897959183673,0.0593112244897959,1568,292,1276,0.186224489795918,0.813775510204082
1500000US721355106021,721355106021,"Block Group 1, Census Tract 5106.02, Toa Alta Municipio, Puerto Rico",1875,603,0,386,80,0,0,0.3216,0,0.205866666666667,0.0426666666666667,0,0,2097,854,854,764,90,0,1243,0.407248450166905,0.407248450166905,0.364329995231283,0.0429184549356223,0,0.592751549833095,702,252,69,109,33,31,20,54,0,18,71,45,0,0,0,0,0,18216,16235,17546,,20263,31339,5485,895,507,412,318,94,68,26,95,32,63,388,290,237,53,0,53,98,27,71,0.566480446927374,0.460335195530726,0.355307262569832,0.105027932960894,0.0759776536312849,0.0290502793296089,0.106145251396648,0.0357541899441341,0.070391061452514,0.433519553072626,0.324022346368715,0.264804469273743,0.0592178770949721,0,0.0592178770949721,0.109497206703911,0.0301675977653631,0.0793296089385475,895,260,635,0.290502793296089,0.709497206703911
1500000US721355106022,721355106022,"Block Group 2, Census Tract 5106.02, Toa Alta Municipio, Puerto Rico",886,183,0,158,95,0,0,0.206546275395034,0,0.178329571106095,0.107223476297968,0,0,909,458,458,371,87,0,451,0.503850385038504,0.503850385038504,0.408140814081408,0.0957095709570957,0,0.496149614961496,281,0,0,25,75,27,21,15,40,0,29,28,0,21,0,0,0,22543,29051,42550,,21269,21642,,388,75,25,25,0,0,0,50,26,24,313,256,201,55,25,30,57,15,42,0.193298969072165,0.0644329896907216,0.0644329896907216,0,0,0,0.128865979381443,0.0670103092783505,0.0618556701030928,0.806701030927835,0.65979381443299,0.518041237113402,0.141752577319588,0.0644329896907216,0.077319587628866,0.146907216494845,0.038659793814433,0.108247422680412,388,101,287,0.260309278350515,0.739690721649485
1500000US721355106023,721355106023,"Block Group 3, Census Tract 5106.02, Toa Alta Municipio, Puerto Rico",1357,484,27,273,0,0,0,0.356669123065586,0.0198968312453943,0.201179071481209,0,0,0,1554,710,710,663,47,0,844,0.456885456885457,0.456885456885457,0.426640926640927,0.0302445302445302,0,0.543114543114543,363,119,0,14,42,60,0,0,30,0,34,25,39,0,0,0,0,24077,22679,23750,,30268,31049,,598,235,119,60,59,24,35,116,99,17,363,244,160,84,30,54,119,99,20,0.392976588628763,0.198996655518395,0.100334448160535,0.0986622073578595,0.040133779264214,0.0585284280936455,0.193979933110368,0.165551839464883,0.028428093645485,0.607023411371238,0.408026755852843,0.267558528428094,0.140468227424749,0.0501672240802676,0.0903010033444816,0.198996655518395,0.165551839464883,0.0334448160535117,598,289,309,0.483277591973244,0.516722408026756
1500000US721355107011,721355107011,"Block Group 1, Census Tract 5107.01, Toa Alta Municipio, Puerto Rico",1224,257,0,185,33,0,17,0.209967320261438,0,0.151143790849673,0.0269607843137255,0,0.0138888888888889,1583,928,928,871,57,0,655,0.586228679722047,0.586228679722047,0.550221099178775,0.0360075805432723,0,0.413771320277953,439,46,0,21,36,53,52,11,18,38,73,35,39,0,17,0,0,18728,16964,18176,8648,19840,24107,13860,616,178,79,15,64,12,52,99,68,31,438,360,263,97,19,78,78,45,33,0.288961038961039,0.128246753246753,0.0243506493506494,0.103896103896104,0.0194805194805195,0.0844155844155844,0.160714285714286,0.11038961038961,0.0503246753246753,0.711038961038961,0.584415584415584,0.426948051948052,0.157467532467533,0.0308441558441558,0.126623376623377,0.126623376623377,0.0730519480519481,0.0535714285714286,616,223,393,0.362012987012987,0.637987012987013
1500000US721355107012,721355107012,"Block Group 2, Census Tract 5107.01, Toa Alta Municipio, Puerto Rico",1710,389,39,366,95,0,0,0.227485380116959,0.0228070175438597,0.214035087719298,0.0555555555555556,0,0,2008,1021,1021,999,22,0,987,0.508466135458167,0.508466135458167,0.497509960159363,0.0109561752988048,0,0.491533864541833,571,56,60,66,42,46,46,14,0,30,94,48,43,0,0,26,0,16624,17692,19195,2702,,17365,5953,635,204,154,55,99,19,80,50,0,50,431,417,300,117,0,117,14,14,0,0.321259842519685,0.24251968503937,0.0866141732283465,0.155905511811024,0.0299212598425197,0.125984251968504,0.078740157480315,0,0.078740157480315,0.678740157480315,0.656692913385827,0.47244094488189,0.184251968503937,0,0.184251968503937,0.0220472440944882,0.0220472440944882,0,635,248,387,0.390551181102362,0.609448818897638
1500000US721355107021,721355107021,"Block Group 1, Census Tract 5107.02, Toa Alta Municipio, Puerto Rico",2141,546,26,269,17,0,0,0.255021018215787,0.0121438580102756,0.125642223260159,0.00794021485287249,0,0,2419,996,996,877,119,0,1423,0.411740388590327,0.411740388590327,0.362546506821,0.0491938817693262,0,0.588259611409673,679,111,116,70,42,68,78,36,22,28,37,45,15,11,0,0,0,16940,16462,,7356,18107,20455,4902,972,518,297,163,134,0,134,221,138,83,454,382,304,78,0,78,72,17,55,0.532921810699588,0.305555555555556,0.167695473251029,0.137860082304527,0,0.137860082304527,0.227366255144033,0.141975308641975,0.0853909465020576,0.467078189300412,0.393004115226337,0.312757201646091,0.0802469135802469,0,0.0802469135802469,0.0740740740740741,0.0174897119341564,0.0565843621399177,972,386,586,0.397119341563786,0.602880658436214
1500000US721355107022,721355107022,"Block Group 2, Census Tract 5107.02, Toa Alta Municipio, Puerto Rico",1513,553,0,117,68,0,0,0.365499008592201,0,0.0773298083278255,0.0449438202247191,0,0,1733,499,499,348,151,0,1234,0.287939988459319,0.287939988459319,0.200807847663012,0.087132140796307,0,0.712060011540681,529,47,87,115,50,38,0,54,14,23,45,35,21,0,0,0,0,21528,22266,23445,,21217,21217,,816,391,201,71,130,56,74,190,59,131,425,328,241,87,30,57,97,62,35,0.479166666666667,0.246323529411765,0.0870098039215686,0.159313725490196,0.0686274509803922,0.0906862745098039,0.232843137254902,0.0723039215686275,0.160539215686275,0.520833333333333,0.401960784313726,0.295343137254902,0.106617647058824,0.0367647058823529,0.0698529411764706,0.118872549019608,0.0759803921568627,0.0428921568627451,816,253,563,0.310049019607843,0.689950980392157
1500000US721371202001,721371202001,"Block Group 1, Census Tract 1202, Toa Baja Municipio, Puerto Rico",476,69,10,108,28,0,0,0.144957983193277,0.0210084033613445,0.226890756302521,0.0588235294117647,0,0,591,274,274,245,29,0,317,0.463620981387479,0.463620981387479,0.414551607445009,0.0490693739424704,0,0.536379018612521,150,19,9,18,8,0,0,16,11,9,0,35,17,0,8,0,0,23267,30388,,,23011,23523,,231,83,46,37,9,0,9,37,9,28,148,104,53,51,9,42,44,0,44,0.359307359307359,0.199134199134199,0.16017316017316,0.038961038961039,0,0.038961038961039,0.16017316017316,0.038961038961039,0.121212121212121,0.640692640692641,0.45021645021645,0.229437229437229,0.220779220779221,0.038961038961039,0.181818181818182,0.19047619047619,0,0.19047619047619,231,91,140,0.393939393939394,0.606060606060606
1500000US721371202002,721371202002,"Block Group 2, Census Tract 1202, Toa Baja Municipio, Puerto Rico",1264,324,30,266,37,10,17,0.256329113924051,0.0237341772151899,0.210443037974684,0.0292721518987342,0.00791139240506329,0.0134493670886076,1440,939,939,898,41,0,501,0.652083333333333,0.652083333333333,0.623611111111111,0.0284722222222222,0,0.347916666666667,340,28,21,51,0,0,74,20,17,8,25,45,35,16,0,0,0,16267,20577,24449,12109,15398,17199,6660,666,233,76,0,76,10,66,157,35,122,433,264,148,116,31,85,169,63,106,0.34984984984985,0.114114114114114,0,0.114114114114114,0.015015015015015,0.0990990990990991,0.235735735735736,0.0525525525525526,0.183183183183183,0.65015015015015,0.396396396396396,0.222222222222222,0.174174174174174,0.0465465465465466,0.127627627627628,0.253753753753754,0.0945945945945946,0.159159159159159,666,120,546,0.18018018018018,0.81981981981982
1500000US721371202003,721371202003,"Block Group 3, Census Tract 1202, Toa Baja Municipio, Puerto Rico",1010,185,0,220,75,18,28,0.183168316831683,0,0.217821782178218,0.0742574257425743,0.0178217821782178,0.0277227722772277,1173,594,594,506,88,0,579,0.506393861892583,0.506393861892583,0.431372549019608,0.0750213128729753,0,0.493606138107417,326,44,0,10,0,28,0,59,18,9,19,55,58,26,0,0,0,22593,17917,17792,,30179,41250,,446,101,54,0,54,25,29,47,19,28,345,272,175,97,37,60,73,18,55,0.226457399103139,0.121076233183857,0,0.121076233183857,0.0560538116591928,0.0650224215246637,0.105381165919283,0.0426008968609865,0.062780269058296,0.773542600896861,0.609865470852018,0.39237668161435,0.217488789237668,0.0829596412556054,0.134529147982063,0.163677130044843,0.0403587443946188,0.123318385650224,446,91,355,0.204035874439462,0.795964125560538
1500000US721371203001,721371203001,"Block Group 1, Census Tract 1203, Toa Baja Municipio, Puerto Rico",752,108,17,231,37,22,8,0.143617021276596,0.0226063829787234,0.30718085106383,0.0492021276595745,0.0292553191489362,0.0106382978723404,838,535,535,461,74,0,303,0.638424821002387,0.638424821002387,0.550119331742244,0.0883054892601432,0,0.361575178997613,247,78,0,18,0,38,0,9,16,0,8,25,44,11,0,0,0,17996,17411,,15982,18480,19122,,500,151,78,13,65,0,65,73,19,54,349,169,124,45,0,45,180,131,49,0.302,0.156,0.026,0.13,0,0.13,0.146,0.038,0.108,0.698,0.338,0.248,0.09,0,0.09,0.36,0.262,0.098,500,81,419,0.162,0.838
1500000US721371203002,721371203002,"Block Group 2, Census Tract 1203, Toa Baja Municipio, Puerto Rico",838,206,32,142,102,0,0,0.24582338902148,0.0381861575178998,0.16945107398568,0.121718377088306,0,0,1020,464,464,440,24,0,556,0.454901960784314,0.454901960784314,0.431372549019608,0.0235294117647059,0,0.545098039215686,268,38,29,10,70,0,9,13,7,22,54,8,8,0,0,0,0,14475,15250,17109,14494,11129,21493,7303,354,116,67,19,48,29,19,49,16,33,238,201,128,73,9,64,37,20,17,0.327683615819209,0.189265536723164,0.0536723163841808,0.135593220338983,0.0819209039548023,0.0536723163841808,0.138418079096045,0.0451977401129944,0.0932203389830508,0.672316384180791,0.567796610169492,0.361581920903955,0.206214689265537,0.0254237288135593,0.180790960451977,0.104519774011299,0.0564971751412429,0.0480225988700565,354,135,219,0.38135593220339,0.61864406779661
1500000US721371204001,721371204001,"Block Group 1, Census Tract 1204, Toa Baja Municipio, Puerto Rico",832,226,24,238,53,24,0,0.271634615384615,0.0288461538461538,0.286057692307692,0.0637019230769231,0.0288461538461538,0,981,522,522,444,78,0,459,0.532110091743119,0.532110091743119,0.452599388379205,0.0795107033639144,0,0.467889908256881,260,36,0,11,28,35,21,25,18,22,15,4,28,6,11,0,0,20422,17091,20885,9728,26000,27286,,428,117,46,16,30,0,30,71,24,47,311,214,112,102,6,96,97,53,44,0.273364485981308,0.107476635514019,0.0373831775700935,0.0700934579439252,0,0.0700934579439252,0.16588785046729,0.0560747663551402,0.10981308411215,0.726635514018692,0.5,0.261682242990654,0.238317757009346,0.014018691588785,0.224299065420561,0.226635514018692,0.123831775700935,0.102803738317757,428,89,339,0.207943925233645,0.792056074766355
1500000US721371204002,721371204002,"Block Group 2, Census Tract 1204, Toa Baja Municipio, Puerto Rico",408,134,38,64,12,0,0,0.32843137254902,0.0931372549019608,0.156862745098039,0.0294117647058824,0,0,430,200,200,140,60,0,230,0.465116279069768,0.465116279069768,0.325581395348837,0.13953488372093,0,0.534883720930233,149,29,5,20,28,6,11,24,0,0,0,12,9,0,0,0,5,21319,21563,,,21125,21438,,196,68,39,0,39,0,39,29,20,9,128,110,75,35,9,26,18,18,0,0.346938775510204,0.198979591836735,0,0.198979591836735,0,0.198979591836735,0.147959183673469,0.102040816326531,0.0459183673469388,0.653061224489796,0.561224489795918,0.38265306122449,0.178571428571429,0.0459183673469388,0.13265306122449,0.0918367346938776,0.0918367346938776,0,196,66,130,0.336734693877551,0.663265306122449
1500000US721371205001,721371205001,"Block Group 1, Census Tract 1205, Toa Baja Municipio, Puerto Rico",905,192,7,243,66,18,11,0.212154696132597,0.00773480662983426,0.268508287292818,0.0729281767955801,0.0198895027624309,0.0121546961325967,1071,564,564,508,56,0,507,0.526610644257703,0.526610644257703,0.474323062558357,0.0522875816993464,0,0.473389355742297,338,23,17,30,40,35,28,49,17,18,38,11,32,0,0,0,0,21656,25278,31625,16083,16518,23500,10417,496,140,72,42,30,17,13,68,25,43,356,266,153,113,5,108,90,54,36,0.282258064516129,0.145161290322581,0.0846774193548387,0.0604838709677419,0.0342741935483871,0.0262096774193548,0.137096774193548,0.0504032258064516,0.0866935483870968,0.717741935483871,0.536290322580645,0.308467741935484,0.227822580645161,0.0100806451612903,0.217741935483871,0.181451612903226,0.108870967741935,0.0725806451612903,496,64,432,0.129032258064516,0.870967741935484
1500000US721371206001,721371206001,"Block Group 1, Census Tract 1206, Toa Baja Municipio, Puerto Rico",407,133,0,111,0,0,0,0.326781326781327,0,0.272727272727273,0,0,0,455,228,228,228,0,0,227,0.501098901098901,0.501098901098901,0.501098901098901,0,0,0.498901098901099,132,17,0,7,37,8,0,21,0,0,7,0,15,20,0,0,0,27898,28438,28125,,27589,28080,,220,27,17,17,0,0,0,10,10,0,193,115,107,8,8,0,78,36,42,0.122727272727273,0.0772727272727273,0.0772727272727273,0,0,0,0.0454545454545455,0.0454545454545455,0,0.877272727272727,0.522727272727273,0.486363636363636,0.0363636363636364,0.0363636363636364,0,0.354545454545455,0.163636363636364,0.190909090909091,220,9,211,0.0409090909090909,0.959090909090909
1500000US721371206002,721371206002,"Block Group 2, Census Tract 1206, Toa Baja Municipio, Puerto Rico",946,290,8,142,29,0,0,0.306553911205074,0.00845665961945032,0.150105708245243,0.0306553911205074,0,0,1115,584,584,474,110,0,531,0.523766816143498,0.523766816143498,0.425112107623318,0.0986547085201794,0,0.476233183856502,290,25,7,34,27,47,42,46,0,9,13,28,12,0,0,0,0,19583,19214,24219,,20098,25563,17316,451,143,86,45,41,18,23,57,17,40,308,204,106,98,11,87,104,24,80,0.317073170731707,0.190687361419069,0.0997782705099778,0.0909090909090909,0.0399113082039911,0.0509977827050998,0.126385809312639,0.0376940133037694,0.0886917960088692,0.682926829268293,0.452328159645233,0.235033259423503,0.217294900221729,0.024390243902439,0.19290465631929,0.23059866962306,0.0532150776053215,0.177383592017738,451,85,366,0.188470066518847,0.811529933481153
1500000US721371206003,721371206003,"Block Group 3, Census Tract 1206, Toa Baja Municipio, Puerto Rico",772,157,16,226,20,0,17,0.203367875647668,0.0207253886010363,0.292746113989637,0.0259067357512953,0,0.022020725388601,886,411,411,390,21,0,475,0.463882618510158,0.463882618510158,0.440180586907449,0.0237020316027088,0,0.536117381489842,247,25,28,0,43,17,47,8,0,10,8,52,9,0,0,0,0,17125,,36912,3750,22946,26731,6780,407,114,53,18,35,0,35,61,44,17,293,194,100,94,34,60,99,37,62,0.28009828009828,0.13022113022113,0.0442260442260442,0.085995085995086,0,0.085995085995086,0.14987714987715,0.108108108108108,0.0417690417690418,0.71990171990172,0.476658476658477,0.245700245700246,0.230958230958231,0.0835380835380835,0.147420147420147,0.243243243243243,0.0909090909090909,0.152334152334152,407,73,334,0.179361179361179,0.820638820638821
1500000US721371207001,721371207001,"Block Group 1, Census Tract 1207, Toa Baja Municipio, Puerto Rico",1046,215,31,157,11,0,0,0.205544933078394,0.0296367112810707,0.150095602294455,0.0105162523900574,0,0,1202,603,603,586,17,0,599,0.501663893510815,0.501663893510815,0.487520798668885,0.0141430948419301,0,0.498336106489185,314,55,5,30,30,6,18,20,29,6,19,90,6,0,0,0,0,21204,20156,23929,14828,27539,28418,14896,506,141,74,23,51,9,42,67,17,50,365,240,123,117,12,105,125,44,81,0.278656126482213,0.146245059288538,0.0454545454545455,0.100790513833992,0.0177865612648221,0.08300395256917,0.132411067193676,0.033596837944664,0.0988142292490119,0.721343873517787,0.474308300395257,0.243083003952569,0.231225296442688,0.0237154150197628,0.207509881422925,0.24703557312253,0.0869565217391304,0.160079051383399,506,140,366,0.276679841897233,0.723320158102767
1500000US721371208001,721371208001,"Block Group 1, Census Tract 1208, Toa Baja Municipio, Puerto Rico",776,214,9,182,18,0,16,0.275773195876289,0.0115979381443299,0.234536082474227,0.0231958762886598,0,0.0206185567010309,894,468,445,445,0,23,426,0.523489932885906,0.497762863534676,0.497762863534676,0,0.0257270693512304,0.476510067114094,268,0,59,19,65,45,20,26,0,17,0,8,0,9,0,0,0,15032,14006,22500,8844,15688,17063,,406,144,94,38,56,0,56,50,16,34,262,174,115,59,22,37,88,63,25,0.354679802955665,0.231527093596059,0.0935960591133005,0.137931034482759,0,0.137931034482759,0.123152709359606,0.0394088669950739,0.083743842364532,0.645320197044335,0.428571428571429,0.283251231527094,0.145320197044335,0.0541871921182266,0.0911330049261084,0.216748768472906,0.155172413793103,0.061576354679803,406,48,358,0.118226600985222,0.881773399014778
1500000US721371208002,721371208002,"Block Group 2, Census Tract 1208, Toa Baja Municipio, Puerto Rico",807,98,0,406,29,10,16,0.121437422552664,0,0.503097893432466,0.0359355638166047,0.0123915737298637,0.0198265179677819,858,370,370,361,9,0,488,0.431235431235431,0.431235431235431,0.420745920745921,0.0104895104895105,0,0.568764568764569,196,9,8,0,21,38,0,0,0,0,29,42,16,17,0,16,0,26222,23750,36786,,26681,26866,26413,369,65,28,19,9,0,9,37,0,37,304,168,158,10,10,0,136,55,81,0.176151761517615,0.0758807588075881,0.0514905149051491,0.024390243902439,0,0.024390243902439,0.100271002710027,0,0.100271002710027,0.823848238482385,0.455284552845528,0.428184281842818,0.02710027100271,0.02710027100271,0,0.368563685636856,0.149051490514905,0.219512195121951,369,68,301,0.184281842818428,0.815718157181572
